ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,169,True,True,0,26,3735.024525658353,0.1895744248375262,2947.4008984375,-0.6286463370334163,12672.3310546875,15372.8,0.95,245.4147212849759,117.79264585403955,0.008695993942054255,92.52961128715043,0.9992848699157817,5,rmse,3791.4374669823305,,,,3735.024525658353,0.1895744248375262,2947.4008984375,-0.6286463370334163,False,PhoenixTucson-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': None}",minmax,169,True,True,0,26,3987.288005366842,0.19266845481465691,3070.705333045271,-0.8560731299509978,11884.875140641583,15372.8,0.95,1240.7193921173,543.8833008938374,0.041688679872418054,440.4506691757368,0.9847538515634552,5,rmse,4263.767749992029,,,,3987.288005366842,0.19266845481465691,3070.705333045271,-0.8560731299509978,False,PhoenixTucson-organic
silverkite,silverkite,,{},,169,False,True,0,26,4107.341442400566,0.2701549047649117,3677.183704522414,-0.9695249432809248,11152.934585998959,15372.8,0.95,5721.192759978632,3083.204296075598,0.20762440941480845,2295.516414263081,0.45707426683516317,,,,True,,,4107.341442400566,0.2701549047649117,3677.183704522414,-0.9695249432809248,False,PhoenixTucson-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 20, 'weights': 'uniform'}",minmax,169,True,True,0,26,4497.260822034733,0.26574079787254995,3687.3638076923085,-1.3612176565711671,14610.921000000002,15372.8,0.95,6039.491835087217,3105.1148194215007,0.20543926516154054,2270.283031468532,0.503059923756519,5,rmse,2516.124851186999,,,,4497.260822034733,0.26574079787254995,3687.3638076923085,-1.3612176565711671,False,PhoenixTucson-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,169,True,True,0,26,4626.21708728932,0.22875614648320836,3639.187291222902,-1.4985721092697353,10509.372439621646,15372.8,0.95,8737.807486094716,4397.9659764979615,0.27452470268245555,3136.8913415422608,0.0030980972735878964,5,rmse,3069.1549857787886,,,,4626.21708728932,0.22875614648320836,3639.187291222902,-1.4985721092697353,False,PhoenixTucson-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},pt,169,True,True,0,26,4930.9331168410645,0.26249147487261526,3709.0850475502375,-1.8385601051608917,17189.95386958537,15372.8,0.95,4934.893059875468,2491.834161448698,0.15075054388106912,1783.4760721392809,0.6799727458465263,5,rmse,1603.6063109612153,,,,4930.9331168410645,0.26249147487261526,3709.0850475502375,-1.8385601051608917,False,PhoenixTucson-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,169,True,True,0,26,25478.316917393906,0.14680349276307597,19610.966850961537,0.4672352299612529,154027.296875,132097.87,0.95,8579.150372117547,4563.488585447879,0.031139598661458847,3337.3571022727274,0.9790829553507341,5,rmse,28467.396312268007,,,,25478.316917393906,0.14680349276307597,19610.966850961537,0.4672352299612529,True,Pittsburgh-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': 'sqrt'}",minmax,169,True,True,0,26,28091.010851010247,0.14986801855718043,20499.12624825721,0.35236730882654743,136402.40321426216,132097.87,0.95,28613.067658720236,12850.69705821006,0.07926768963693721,8935.56807946118,0.8341330886475494,5,rmse,23424.98163592206,,,,28091.010851010247,0.14986801855718043,20499.12624825721,0.35236730882654743,False,Pittsburgh-conventional
prophet,prophet,,{},,169,False,True,0,26,29174.06244713102,0.19778904350868437,24347.215079377154,0.301465525778706,129592.39316394523,132097.87,0.95,50119.53300418146,22773.820999271044,0.14739468788832444,16360.739379965287,0.5302129586094052,,,,True,,,29174.06244713102,0.19778904350868437,24347.215079377154,0.301465525778706,False,Pittsburgh-conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},scale,169,True,True,0,26,31539.831139833026,0.19609878145648654,25323.028271663617,0.1835816534794843,130402.29630596656,132097.87,0.95,39731.69930172346,21549.142125454622,0.13842140768613448,15844.027101932641,0.5335916065842294,5,rmse,33938.987633232944,,,,31539.831139833026,0.19609878145648654,25323.028271663617,0.1835816534794843,False,Pittsburgh-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,,0,26,35155.41226828949,0.1531644229373163,22667.06335430315,-0.01432801017188523,112968.9025246163,132097.87,0.95,43962.17247151759,24207.50046653675,0.15671313981522406,17001.585152247873,0.41141893824536935,,,,,"['mlp', 'svr', 'knn', 'elasticnet', 'gbt']",,35155.41226828949,0.1531644229373163,22667.06335430315,-0.01432801017188523,False,Pittsburgh-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,,0,26,35887.928640766106,0.15807254294859246,23376.670395224603,-0.05703851851960873,111229.02274905374,132097.87,0.95,53490.748722594646,25455.251166284626,0.16597146001652133,17964.544359594656,0.3491795970552768,,,,,"['mlp', 'svr', 'knn', 'elasticnet', 'gbt', 'xgboost', 'mlr']","(0.2395575343742155, 0.23541511190811598, 0.20590456769318236, 0.19622021454487304, 0.08083516354714214, 0.04206740793247106, 0.0)",35887.928640766106,0.15807254294859246,23376.670395224603,-0.05703851851960873,False,Pittsburgh-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2.0, 'l1_ratio': 0.0}",minmax,169,True,True,0,26,36444.28900728544,0.1775398191607005,25142.902957651702,-0.09006649699545854,110671.22277634413,132097.87,0.95,56470.70326745832,28773.00630407519,0.19242911729018353,20630.036541159792,0.16847201868123274,5,rmse,8417.16740068934,,,,36444.28900728544,0.1775398191607005,25142.902957651702,-0.09006649699545854,False,Pittsburgh-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",minmax,169,True,True,0,26,38725.07474454151,0.19858254994047625,27748.32732163575,-0.23077469158824448,105349.63493957843,132097.87,0.95,56910.52946239625,31553.44677882859,0.21831534951870873,23108.706829306968,-5.10702591327572e-15,5,rmse,2780.4021539986798,,,,38725.07474454151,0.19858254994047625,27748.32732163575,-0.23077469158824448,False,Pittsburgh-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 9, 'weights': 'uniform'}",minmax,169,True,True,0,26,39002.40577048286,0.18986669663469652,27265.47777777777,-0.24846629016884325,109690.26999999999,132097.87,0.95,50428.12449510659,23467.86658050756,0.15510632525373827,17231.926682206686,0.4468363835241981,5,rmse,7157.550389807439,,,,39002.40577048286,0.18986669663469652,27265.47777777777,-0.24846629016884325,False,Pittsburgh-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3.0, 'epsilon': 0.01}",minmax,169,True,True,0,26,39937.420465054616,0.19889083202340366,28319.179201774296,-0.30904341132446267,102730.98169289679,132097.87,0.95,53257.24122225051,31758.937986167955,0.20334434662942644,22443.95208199666,-0.013067373433175211,5,rmse,3319.1955792951576,,,,39937.420465054616,0.19889083202340366,28319.179201774296,-0.30904341132446267,False,Pittsburgh-conventional
silverkite,silverkite,,{},,169,False,True,0,26,47394.454504084766,0.35191784676533666,37914.14827037571,-0.843525231531185,139766.84147605408,132097.87,0.95,39810.62168120355,20927.63867801469,0.14414033231597886,15583.475272457998,0.6032931638671657,,,,True,,,47394.454504084766,0.35191784676533666,37914.14827037571,-0.843525231531185,False,Pittsburgh-conventional
prophet,prophet,,{},,168,False,True,1,26,2324.719467133496,2.2941864687175975,1744.8920691517774,0.03743127156563264,258.130403748002,2554.8999999999996,0.95,2574.3294785408357,1489.6036093779219,4.605482998246646,1019.0599653753753,0.10312462314361748,,,,True,,,1774.047691324575,0.11986159464618237,1334.8145468659043,0.2848362389641662,True,Pittsburgh-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.1, 'l1_ratio': 0.5}",minmax,168,True,True,1,26,2349.8988958124505,1.4412289870586572,1736.680880246574,0.016466860046084553,596.6336324831377,2554.8999999999996,0.95,3164.9834445071615,1592.1004647159398,2.611430416942821,1044.5318160247473,0.10681357801823588,5,rmse,560.5212769382794,,,,1912.1561305455764,0.1305018188010995,1497.013221152942,0.16915192362356057,False,Pittsburgh-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,,1,26,2355.519051869604,1.564851782274497,1733.6373346443527,0.011756683091965425,428.55656624216897,2554.8999999999996,0.95,3564.4335530105577,1514.2958485170209,2.7624368490815243,981.413954460759,0.19197901929343786,,,,,"['knn', 'elasticnet', 'mlp', 'svr', 'mlr', 'gbt', 'xgboost']","(0.22908899546112207, 0.22354023116512872, 0.22170143013261534, 0.15304584586501474, 0.1423948167689639, 0.030228680607155084, 0.0)",2306.3233761028,0.14577509986201326,1833.2392568706653,-0.20869108824455607,False,Pittsburgh-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,,1,26,2356.2554958610044,1.6007716592170171,1734.0034005755983,0.011138645532958735,382.6686912292918,2554.8999999999996,0.95,3059.3089244475345,1538.4461138803317,2.9715251718132567,997.2818684761827,0.16600057274045066,,,,,"['knn', 'elasticnet', 'mlp', 'svr', 'mlr']",,2425.769830487128,0.14878848279187623,1898.3852825401957,-0.3371314355626802,False,Pittsburgh-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 8, 'weights': 'uniform'}",minmax,168,True,True,1,26,2360.0477459701983,1.327514574306001,1719.9925961538463,0.007953059511090488,910.9062499999999,2554.8999999999996,0.95,2342.968202233684,1617.3811088305356,3.478904240617638,1063.9960211267605,0.07822291704194206,5,rmse,532.8833305251364,,,,2493.6346595758673,0.15482842556742551,1952.5646634615393,-0.41299481956404827,False,Pittsburgh-organic
silverkite,silverkite,,{},,168,False,True,1,26,2370.8389065221677,1.2763246786817126,1766.4450097449553,-0.001139817994438852,90.9936633962462,2554.8999999999996,0.95,2897.9236316562296,1572.5682536022277,1.5229648370315774,999.4012897537409,0.0004381386800892395,,,,True,,,2103.4519690789834,0.14696973579485803,1592.7190625202425,-0.005402862912006201,False,Pittsburgh-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,168,True,True,1,26,2377.1033059271854,3.4211191261394904,1780.123629975507,-0.006437373401769753,420.9026920385659,2554.8999999999996,0.95,3771.7677059619464,1504.5796636978025,6.66505445485385,1038.1348538824604,0.20231477286213329,5,rmse,964.7000264975092,,,,2236.7322140159995,0.1408368599952317,1736.9781025229709,-0.13684931257042754,False,Pittsburgh-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 0.5, 'epsilon': 0.01}",minmax,168,True,True,1,26,2377.5699861086423,1.0766838132946828,1759.8646193184884,-0.0068325859108837594,-20.684400822814272,2554.8999999999996,0.95,3746.6949332669346,1688.8985312715188,1.1320350265407941,1083.4625799291384,-0.005097725531916009,5,rmse,911.6481115668206,,,,2325.6924317483595,0.1479525373135234,1850.9659100635342,-0.2290780917679729,False,Pittsburgh-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",minmax,168,True,True,1,26,2379.5619623288403,1.6141511581393948,1769.5927155565198,-0.008520382056590003,5.585282447569796,2554.8999999999996,0.95,2960.634934570528,1510.0288774348207,2.917200998085202,1001.1461620818253,0.1965262741337439,5,rmse,569.6801962381555,,,,4032.494187817631,0.22004713167579482,3001.998659210108,-2.6950678586198054,False,Pittsburgh-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,1,26,2426.9603268107007,2.9281828874239997,1919.008118215708,-0.04909785159842839,-178.7621307373047,2554.8999999999996,0.95,137.3666344412467,78.77054797506835,0.38788654695728375,58.73314171965696,0.9978136035800735,5,rmse,1673.9570980605765,,,,3643.6893374117803,0.27324552249670464,3130.741224670412,-2.0168769838609455,False,Pittsburgh-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 2, 'max_features': None}",minmax,168,True,True,1,26,2448.156174809313,4.548506838191215,1960.4029253579104,-0.06750245395070986,942.7928237435882,2554.8999999999996,0.95,1581.9614727579108,803.3922166564994,1.6802658607487422,574.77009056708,0.7725654635141319,5,rmse,1523.3904835507772,,,,7636.499823736018,0.5854757459124451,6871.012643908079,-12.251456351949576,False,Pittsburgh-organic
prophet,prophet,,{},,169,False,True,0,26,375668.72079811513,0.16281035702061147,322335.2850815634,0.3676925877068099,1855307.6422345568,2298609.62,0.95,376462.46968885174,233895.0288714369,0.09866395225985972,175757.24216068056,0.6454944589094546,,,,True,,,375668.72079811513,0.16281035702061147,322335.2850815634,0.3676925877068099,True,Plains-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,169,True,True,0,26,387846.05757571507,0.1498003302423914,290973.2536538462,0.32603559008335636,2077940.625,2298609.62,0.95,22288.3808533354,11272.482877906861,0.004943172834893705,8429.498111888111,0.9992483665910957,5,rmse,460371.50743710954,,,,387846.05757571507,0.1498003302423914,290973.2536538462,0.32603559008335636,False,Plains-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 5, 'weights': 'uniform'}",minmax,169,True,True,0,26,405732.4761140968,0.15610775755037795,317130.3383846154,0.2624393410329976,1736794.3699999999,2298609.62,0.95,394402.19303574925,207075.74981960366,0.08182587110179224,152189.60253146852,0.7463555335355009,5,rmse,295900.7910451199,,,,405732.4761140968,0.15610775755037795,317130.3383846154,0.2624393410329976,False,Plains-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,,0,26,406790.1491123925,0.14568805861811682,297693.60437443864,0.258588947837906,1775898.9013307977,2298609.62,0.95,493753.0894759278,263239.1681279546,0.10869234642812879,192265.79750730735,0.5901094306348402,,,,,"['svr', 'knn', 'mlp', 'elasticnet', 'gbt']",,406790.1491123925,0.14568805861811682,297693.60437443864,0.258588947837906,False,Plains-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,,0,26,407760.9005438414,0.14522201848145194,297009.08434441267,0.25504616486986176,1762266.794516072,2298609.62,0.95,561859.2019244358,273173.2803187838,0.11079142582340273,197084.9831223718,0.5585888059980282,,,,,"['svr', 'knn', 'mlp', 'elasticnet', 'gbt', 'mlr', 'xgboost']","(0.23960064827992747, 0.21384121317667779, 0.20998327338569073, 0.13141862511779656, 0.1176405888962557, 0.08751565114365162, 0.0)",407760.9005438414,0.14522201848145194,297009.08434441267,0.25504616486986176,False,Plains-conventional
