ModelNickname,Estimator,Xvars,HyperParams,Scaler,Tuned,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,integration,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Name,Region,Type
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,21016.124384559538,2.7141968778432424,16721.13747829107,-0.14463656062714025,-3075.0908769369125,1654.0,15893.811741948832,2.268347297343471,12359.092813836309,0.46695488508452854,13,rmse,18843.056204306173,,,,30192.683277045282,0.2702203511298004,24443.083224146187,-1.3816616135336441,True,Spokane-conventional,Spokane,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",minmax,True,1,26,19707.986925979254,0.9821397347143436,14842.67356309862,-0.006576725350711188,140.3691159389452,1654.0,21467.35380707253,1.4163092927470171,15737.385889818986,0.027555405720536164,13,rmse,16468.964377976397,,,,30693.802848607753,0.27142505699992914,25057.043491568907,-1.461376404210489,False,Spokane-conventional,Spokane,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 2.9, 'l1_ratio': 0.75}",scale,True,1,26,20463.186599301753,1.1193014301586586,15766.69478701572,-0.08519774385131917,474.80768619395565,1654.0,20847.153142852952,1.1105981219518621,14944.223006956881,0.08293239624971249,13,rmse,16113.355928923895,,,,36417.14914109888,0.32950547845899336,30299.12679052657,-2.4648825988350245,False,Spokane-conventional,Spokane,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,19337.15347035642,1.3534916688694207,15262.833191281872,0.030947198858472857,-1637.0297980007995,1654.0,19277.423389240477,1.2441650172125018,13994.325276768257,0.21583796877036476,,,,,"['elasticnet', 'prophet', 'mlp', 'knn', 'mlr']",,36302.53105803584,0.35310957666285103,31654.423235652874,-2.4431064169367436,False,Spokane-conventional,Spokane,conventional
prophet,prophet,,{'n_changepoints': 4},,True,1,26,20462.526689888007,1.3037866254422021,15609.516512713553,-0.08512775273274809,-4627.227856376456,1654.0,21387.912701756846,1.7824585888880897,15551.296094439325,0.03473925673265177,13,rmse,16176.657114890626,True,,,41238.50983850922,0.43971242415252465,37589.062686752775,-3.4430639238155862,False,Spokane-conventional,Spokane,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 17, 'weights': 'uniform'}",minmax,True,1,26,19401.184833805226,1.2445754153929278,15120.113959276017,0.024518899542546824,-1098.0070588235292,1654.0,20969.242245181107,1.4577897870841898,14980.166071428572,0.07215952839846884,13,rmse,16650.812348682946,,,,46898.95995750342,0.48470661338482696,42399.76289592761,-4.74649532959198,False,Spokane-conventional,Spokane,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,25519.764369012846,4.482918556483207,20675.9957949631,-0.6877793671202619,-11056.04309534583,1654.0,8137.093532208437,0.8729894182687348,6353.174967136179,0.8602838999538878,,,,,"['elasticnet', 'prophet', 'mlp', 'knn', 'mlr', 'xgboost', 'gbt']",,153835.6116032112,1.616142288484768,139160.31431060156,-60.82874046790059,False,Spokane-conventional,Spokane,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,1,26,35621.71280881956,7.35114529605067,29983.64124399038,-2.288455346736409,-52316.7578125,1654.0,10.89118649147763,0.0021623652447777344,7.56669301623294,0.9999997497015112,13,rmse,26773.859898251918,,,,203132.6507720778,2.046592745253631,177940.79928260218,-106.80430552309775,False,Spokane-conventional,Spokane,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,1,26,33493.49404263496,6.0620935886498195,26960.855888995782,-1.9072559245262943,15744.801183592104,1654.0,8909.789574271335,1.3777969284644815,7176.846446310101,0.8324892307794138,13,rmse,29695.346431802733,,,,200422.41718707044,2.168709736249152,184477.69107707415,-103.94680602453282,False,Spokane-conventional,Spokane,conventional
prophet,prophet,,{'n_changepoints': 0},,True,1,26,783.3332493497654,2.4421177615868372,603.625919768602,-0.14755895798932483,472.5443637977718,-43.32999999999993,1315.1367506815047,1.8311085181928608,939.1506189645896,0.024705646936083125,13,rmse,592.3910271551138,True,,,670.7921019720214,0.14970027752383414,488.2324674596211,0.5929671041813959,True,Spokane-organic,Spokane,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25,), 'solver': 'adam', 'random_state': 20}",,True,1,26,742.3602124061047,0.9760087912811769,539.0816819872708,-0.030650124845373217,-2.6741443583534052,-43.32999999999993,1330.9943349824712,0.9982429759580197,943.1250066595888,0.001044147355380276,13,rmse,574.2810090391272,,,,1457.8806391953278,0.24198352956226393,1091.5322030039147,-0.9226381950789853,False,Spokane-organic,Spokane,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,1,26,813.7421341835123,7.521631953691765,635.0419356784403,-0.2383844575099867,348.05529497918906,-43.32999999999993,1020.8952483226778,2.966455290550015,755.5421857382562,0.4122992479286216,13,rmse,760.7316910239356,,,,1221.086620650701,0.29859869228170655,1043.0694939646733,-0.34879694675032136,False,Spokane-organic,Spokane,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 19, 'weights': 'distance'}",minmax,True,1,26,765.919963292045,3.085449735361316,574.775478741526,-0.09710618680996341,-16.09106464069542,-43.32999999999993,0.0,0.0,0.0,1.0,13,rmse,629.9034258993179,,,,3604.1316617427365,0.756932508321011,3097.2971299374526,-10.750461506641196,False,Spokane-organic,Spokane,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,1,26,1905.6045049204542,25.103843044477724,1681.3406863866844,-5.791214176447911,1876.5267490289123,-43.32999999999993,15.025871767066203,0.07992034702679274,11.331062722632364,0.9998726868575218,13,rmse,1578.6515418267168,,,,4940.843327195174,0.8292722985518343,3676.0392784906007,-21.08288415556427,False,Spokane-organic,Spokane,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 3},minmax,True,1,26,1543.2126410160815,25.540033576892974,1303.7903249359128,-3.4538278819363493,-1417.835693359375,-43.32999999999993,71.81881003029991,0.2569599329337609,55.008219061124905,0.9970914918062467,13,rmse,1619.1514170948237,,,,5566.642431635599,1.0977422219092274,4578.975288215051,-27.03110899269483,False,Spokane-organic,Spokane,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,1259.9316179058974,9.415694676904593,1046.575711346602,-1.968765092475345,804.9505848237895,-43.32999999999993,252.86176568385903,0.521566329961214,186.87189362707448,0.9639454388288882,,,,,"['elasticnet', 'mlp', 'prophet', 'knn', 'mlr', 'gbt', 'xgboost']",,5604.053279240774,1.3736338057611266,5167.915593473952,-27.409143460031583,False,Spokane-organic,Spokane,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,3582.59483535391,65.10029331263515,3504.35626712278,-23.00364949325796,3758.465315234662,-43.32999999999993,902.8383600023848,1.4989472183603678,650.9804866072949,0.5403641571789246,,,,,"['elasticnet', 'mlp', 'prophet', 'knn', 'mlr']",,54508.82728165049,12.000733262173323,47722.76187063715,-2686.7403167944763,False,Spokane-organic,Spokane,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 3.6, 'l1_ratio': 1.0}",minmax,True,1,26,17849.631328709133,320.7446874905272,17833.905831836975,-594.8547235448393,17990.492126395395,-43.32999999999993,1101.2732049977117,2.9371878785358407,812.6972936440278,0.3161135063828464,13,rmse,556.345760508947,,,,276049.05380120437,60.57345493328739,241401.89396651884,-68931.83727850985,False,Spokane-organic,Spokane,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'adam', 'random_state': 20}",,True,0,26,47516.659529574434,0.18291412493305023,33324.93212616626,-0.05437553271774864,160398.6387459443,165209.29,48770.079932032895,0.19034670779210264,34426.47087317699,-0.05386692292735096,13,rmse,20995.02863765228,,,,47516.659529574434,0.18291412493305023,33324.93212616626,-0.05437553271774864,True,StLouis-conventional,StLouis,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,49816.92543067162,0.18683217562964816,35652.35029150256,-0.1589304052714937,148629.03318943657,165209.29,33495.3984702504,0.13636496543029378,24666.440018407033,0.5028938497480098,,,,,"['mlp', 'knn', 'elasticnet', 'mlr', 'prophet']",,49816.92543067162,0.18683217562964816,35652.35029150256,-0.1589304052714937,False,StLouis-conventional,StLouis,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,54603.78747027901,0.19545005138761345,38612.19649779571,-0.39235202637456856,157713.33072031187,165209.29,17607.95956570805,0.07298340659519999,13181.069612915639,0.862628416791181,,,,,"['mlp', 'knn', 'elasticnet', 'mlr', 'prophet', 'xgboost', 'gbt']",,54603.78747027901,0.19545005138761345,38612.19649779571,-0.39235202637456856,False,StLouis-conventional,StLouis,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 2},minmax,True,0,26,62003.80765190722,0.22664856295302732,44493.05211538462,-0.7953132520389137,124000.421875,165209.29,7388.676659552176,0.032378860074297154,5816.010425295858,0.9758113203906451,13,rmse,32166.47365836887,,,,62003.80765190722,0.22664856295302732,44493.05211538462,-0.7953132520389137,False,StLouis-conventional,StLouis,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,0,26,60788.140444005236,0.2293189864353145,44317.732412030724,-0.7256043716592111,196722.74265732992,165209.29,420.84976555811136,0.001989755584264464,352.64174738241155,0.9999215246939345,13,rmse,47305.015230247176,,,,60788.140444005236,0.2293189864353145,44317.732412030724,-0.7256043716592111,False,StLouis-conventional,StLouis,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 19, 'weights': 'uniform'}",minmax,True,0,26,53007.61914563506,0.23202315549245925,39826.90898785424,-0.3121398108014046,167839.84894736845,165209.29,33388.211343621675,0.1330472750319301,24296.482706322022,0.5060702935238173,13,rmse,26881.580470376102,,,,53007.61914563506,0.23202315549245925,39826.90898785424,-0.3121398108014046,False,StLouis-conventional,StLouis,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,48648.49520214552,0.24048997059400917,38771.143409994715,-0.10520372080837959,185707.7286828113,165209.29,47479.87036102784,0.21334858746344595,37439.50466388594,0.0011554875101718043,13,rmse,29681.16088555302,,,,48648.49520214552,0.24048997059400917,38771.143409994715,-0.10520372080837959,False,StLouis-conventional,StLouis,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},,True,0,26,63819.11795127205,0.25771465429365964,49345.666927404774,-0.9019763434636971,131966.45938801765,165209.29,31806.033264220303,0.12717554788697064,23228.764926296666,0.5517731621088109,13,rmse,30528.42836217039,,,,63819.11795127205,0.25771465429365964,49345.666927404774,-0.9019763434636971,False,StLouis-conventional,StLouis,conventional
prophet,prophet,,{'n_changepoints': 3},,True,0,26,77613.10245164348,0.380516438794442,68067.96028038792,-1.8130250780156754,97232.49018304114,165209.29,30319.508935010752,0.1273320702675256,23705.290559897956,0.5926917890871402,13,rmse,30939.740264155105,True,,,77613.10245164348,0.380516438794442,68067.96028038792,-1.8130250780156754,False,StLouis-conventional,StLouis,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,1758.6397744242868,0.12254913343039725,1021.173886524163,-0.21454512981708862,7223.732107408097,8210.37,1312.4767277842222,0.16093984662828506,951.9716846791957,0.7552331156005592,,,,,"['mlp', 'elasticnet', 'knn', 'xgboost', 'prophet', 'gbt', 'mlr']",,1758.6397744242868,0.12254913343039725,1021.173886524163,-0.21454512981708862,True,StLouis-organic,StLouis,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,1789.695543117907,0.1390142731341626,1141.6016761491628,-0.25781910700315547,6254.861290217381,8210.37,2650.327239758507,0.40032015519415076,2127.459604442278,0.0019129117660001693,13,rmse,2129.1114813578397,,,,1789.695543117907,0.1390142731341626,1141.6016761491628,-0.25781910700315547,False,StLouis-organic,StLouis,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,2082.727189653757,0.18118801189341188,1447.0217396285746,-0.7034313976548949,6469.765462328645,8210.37,1510.8467780379392,0.19809109223129284,1130.6702062502936,0.6756527034247397,,,,,"['mlp', 'elasticnet', 'knn', 'xgboost', 'prophet']",,2082.727189653757,0.18118801189341188,1447.0217396285746,-0.7034313976548949,False,StLouis-organic,StLouis,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'adam', 'random_state': 20}",,True,0,26,2315.2173343341424,0.22626091428600908,1784.2910013454277,-1.1049578568725456,5414.136614136672,8210.37,2333.817559833396,0.28885277309281293,1720.8688376806801,0.226067217029019,13,rmse,1737.9980530045905,,,,2315.2173343341424,0.22626091428600908,1784.2910013454277,-1.1049578568725456,False,StLouis-organic,StLouis,organic
prophet,prophet,,{'n_changepoints': 3},,True,0,26,1991.1663906531858,0.24679509384270354,1734.8960689628543,-0.5569511288148838,10945.763261455839,8210.37,1863.7696486136508,0.23001476630810258,1338.9845436194662,0.5064241445270663,13,rmse,2991.3195654787796,True,,,1991.1663906531858,0.24679509384270354,1734.8960689628543,-0.5569511288148838,False,StLouis-organic,StLouis,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 6, 'weights': 'uniform'}",minmax,True,0,26,2500.9183329376024,0.26128526685742676,1951.2810897435897,-1.456172670855592,6056.683333333333,8210.37,1662.9733840734252,0.19255203164539395,1163.8321696252465,0.6070475203075321,13,rmse,2651.966066788014,,,,2500.9183329376024,0.26128526685742676,1951.2810897435897,-1.456172670855592,False,StLouis-organic,StLouis,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,2187.209435757932,0.27773749886856697,1884.8473424465164,-0.8786272434273139,8880.393098499502,8210.37,1934.9961796538425,0.23278477615981719,1416.751740914271,0.4679779151297533,13,rmse,4167.704893059775,,,,2187.209435757932,0.27773749886856697,1884.8473424465164,-0.8786272434273139,False,StLouis-organic,StLouis,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,0,26,2702.269847657551,0.2923399560040902,2241.198811022432,-1.8675916370688705,5097.817791385566,8210.37,578.6708743375998,0.07574631467200157,436.3752158484136,0.9524190964488147,13,rmse,3059.791340515615,,,,2702.269847657551,0.2923399560040902,2241.198811022432,-1.8675916370688705,False,StLouis-organic,StLouis,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,0,26,4563.014134557115,0.5945184953917452,4266.283125751202,-7.17642585027987,3677.3828125,8210.37,1.3312105468714044,0.00016468215388557928,0.9078779701368396,0.9999997481958193,13,rmse,2698.006587318003,,,,4563.014134557115,0.5945184953917452,4266.283125751202,-7.17642585027987,False,StLouis-organic,StLouis,organic
prophet,prophet,,{'n_changepoints': 2},,True,0,26,13778.158876087346,0.1532963314215982,10450.43846745262,0.39755845682372803,77988.75828533161,93961.48,8854.769184071036,0.1207456662587262,7158.45796384493,0.6543978435040505,13,rmse,8395.246641501282,True,,,13778.158876087346,0.1532963314215982,10450.43846745262,0.39755845682372803,True,Syracuse-conventional,Syracuse,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,16542.235573524304,0.18028359090442375,12495.66299568038,0.13159775380343253,68719.96364511253,93961.48,6736.609295978795,0.08910865725357664,5285.525143267476,0.799965606277502,,,,,"['mlp', 'xgboost', 'prophet', 'elasticnet', 'knn', 'mlr', 'gbt']",,16542.235573524304,0.18028359090442375,12495.66299568038,0.13159775380343253,False,Syracuse-conventional,Syracuse,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,16480.195371704485,0.19327530314015362,12801.48976744263,0.13809927193894278,67206.65183969407,93961.48,8469.995127980634,0.11323897453900048,6507.023781865612,0.683780771465935,,,,,"['mlp', 'xgboost', 'prophet', 'elasticnet', 'knn']",,16480.195371704485,0.19327530314015362,12801.48976744263,0.13809927193894278,False,Syracuse-conventional,Syracuse,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,14933.435067973007,0.20134262979843648,12387.592383813368,0.292295476408591,77481.21707595768,93961.48,9390.271491391346,0.12353042407687356,7460.872666429506,0.6113324781396587,13,rmse,14436.122605819104,,,,14933.435067973007,0.20134262979843648,12387.592383813368,0.292295476408591,False,Syracuse-conventional,Syracuse,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",,True,0,26,18646.126621101488,0.21254048276831572,14678.087070243946,-0.10334109417661974,61204.87308682585,93961.48,15062.221264694785,0.2131083008666158,12164.388421769505,-2.2426505097428162e-14,13,rmse,6839.734035351407,,,,18646.126621101488,0.21254048276831572,14678.087070243946,-0.10334109417661974,False,Syracuse-conventional,Syracuse,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 13, 'weights': 'uniform'}",minmax,True,0,26,15820.052613913762,0.21764794604835858,13234.252662721896,0.20576616800409064,73038.82615384617,93961.48,9241.675425492085,0.1245888028699689,7383.963136094675,0.6235360651941861,13,rmse,9620.695570795388,,,,15820.052613913762,0.21764794604835858,13234.252662721896,0.20576616800409064,False,Syracuse-conventional,Syracuse,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,0,26,16961.311312235604,0.21811129059386974,13892.287079326923,0.08704076415593698,67723.171875,93961.48,54.911380235063675,0.0006685419235728031,40.6690551035506,0.9999867093361453,13,rmse,7215.842516301566,,,,16961.311312235604,0.21811129059386974,13892.287079326923,0.08704076415593698,False,Syracuse-conventional,Syracuse,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 0.1, 'l1_ratio': 0.75}",scale,True,0,26,21495.752093483992,0.24656260471226302,17010.268128573618,-0.46635061393777266,56077.629797466674,93961.48,13666.500248781005,0.18950758635403897,10843.446226090611,0.1767408222339132,13,rmse,8635.857392355503,,,,21495.752093483992,0.24656260471226302,17010.268128573618,-0.46635061393777266,False,Syracuse-conventional,Syracuse,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,0,26,23970.818981815464,0.2525344058773478,19079.586702368553,-0.8234685627069633,60521.872488691544,93961.48,3145.4384644947704,0.04172288784283646,2491.1549160543836,0.9563901753518856,13,rmse,14695.063948933346,,,,23970.818981815464,0.2525344058773478,19079.586702368553,-0.8234685627069633,False,Syracuse-conventional,Syracuse,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,1,26,1998.00791437367,1.9200180516299465,1420.8513644240052,-0.039995309717714145,101.82401581186878,7522.249999999999,993.7536509960694,5.4510028069297745,690.0407154595247,0.1375964656996208,13,rmse,1702.4037520401832,,,,2374.4038143140706,0.39248827571702904,1876.3228373957527,-0.22231372627432,True,Syracuse-organic,Syracuse,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",minmax,True,1,26,1970.8424205745112,1.146322358852866,1359.2640422094944,-0.011907407917322477,89.29403711937827,7522.249999999999,792.2526788760294,4.822318997687223,623.7621083947516,0.4518738954015994,13,rmse,1561.909285873268,,,,3664.128802666131,0.7279032261114634,3344.285850720722,-1.9108175836020491,False,Syracuse-organic,Syracuse,organic
prophet,prophet,,{'n_changepoints': 3},,True,1,26,1943.047241199859,1.473343830515517,1368.5795118046562,0.016433583037936184,278.83156935479286,7522.249999999999,1013.4224129086958,3.7144356629699296,746.7473267474111,0.10312057098597083,13,rmse,1643.7192471998455,True,,,4972.111344772731,0.9974365231178071,4551.629558738634,-4.35988186264212,False,Syracuse-organic,Syracuse,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,2183.4397379487527,1.7844670629876118,1637.854961238274,-0.24199369869398146,445.7511291503906,7522.249999999999,2.6762517148099025,0.05189213433216598,1.8535351392201054,0.9999937452929966,13,rmse,1546.5888895424318,,,,6458.648362081648,1.2638936527248126,5689.012767691978,-8.04392197235823,False,Syracuse-organic,Syracuse,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,1984.8478386763888,1.4055532186025035,1387.7416390758028,-0.02634036527377437,20.700004784529533,7522.249999999999,669.7652277637649,4.572848391887014,503.31186632965927,0.6082597048608087,,,,,"['knn', 'xgboost', 'elasticnet', 'mlp', 'prophet', 'mlr', 'gbt']",,6851.372078750572,1.3315874411024677,6060.322950454369,-9.17720759178374,False,Syracuse-organic,Syracuse,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 2, 'n_estimators': 100}",minmax,True,1,26,2072.1133508457992,1.4843988012921345,1376.3490319657699,-0.11857211916763721,-441.1226459758086,7522.249999999999,493.7816288289857,6.2485270238222785,391.256345746265,0.7870768369819208,13,rmse,1874.2283370847115,,,,7134.936253339219,1.3861224227377869,6348.111191033193,-10.037068065753116,False,Syracuse-organic,Syracuse,organic
