ModelNickname,Estimator,Xvars,HyperParams,Scaler,Tuned,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,univariate,models,integration,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Name,Region,Type
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 3, 'weights': 'uniform'}",minmax,True,1,26,12617.625879077448,1.012728653168798,8879.080512820512,-0.023287918822227915,-829.2600000000008,12101.419999999998,5227.567950513013,1.9011740872115344,3239.9556349206346,0.3171310037832069,13,rmse,8334.705795299606,,,,39936.23508270563,0.9179816322609337,37449.43064102565,-10.124888973024586,False,BaltimoreWashington-organic,BaltimoreWashington,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,1,26,15099.11917309556,1.8089424882889418,11963.20211715805,-0.4653648852849648,-3612.7558863775207,12101.419999999998,1328.4198539484803,0.6588217988157433,1073.159943617955,0.955903031204448,13,rmse,9991.388339009605,,,,53062.14770818088,1.181337804015941,49227.58852622224,-18.639530146482155,False,BaltimoreWashington-organic,BaltimoreWashington,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,13379.417158223954,1.3029802809196203,9944.483832456814,-0.15058032744019556,373.4012512664234,12101.419999999998,2520.516330435336,0.7589792969203084,1727.8751242025617,0.8412487867778473,,,,,"['elasticnet', 'mlp', 'knn', 'mlr', 'prophet', 'xgboost', 'gbt']",,58079.826092115814,1.2891774061622987,54129.593105390966,-22.52946538893619,False,BaltimoreWashington-organic,BaltimoreWashington,organic
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,12769.336770727845,1.2704649424306487,9083.830444669095,-0.04804332516644161,3567.3299038776704,12101.419999999998,5557.6635471770205,1.3491759249592892,3430.854814118804,0.22816845350927628,,,,,"['elasticnet', 'mlp', 'knn', 'mlr', 'prophet']",,73603.82514399372,1.6011462094583402,68036.91491364801,-36.78872291441998,False,BaltimoreWashington-organic,BaltimoreWashington,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,13068.468870580153,1.2456734230554836,9199.546880258413,-0.09772099321799987,4226.380859375,12101.419999999998,17.659605721570614,0.011209552965319652,13.048861886887142,0.9999922070834094,13,rmse,9055.067060055702,,,,76799.43472421539,1.6847350892272854,71680.48333270733,-40.141250877550824,False,BaltimoreWashington-organic,BaltimoreWashington,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 7.0, 'l1_ratio': 0.0}",minmax,True,1,26,18844.65157791664,3.5755352578037862,16565.410857921463,-1.2825420062097068,13933.930788859598,12101.419999999998,6323.615435763174,1.1000414859781376,3951.4975578189938,0.0007620410962413393,13,rmse,8088.892115834959,,,,233923.14377874258,4.794382626911745,209628.4076986032,-380.6874048340265,False,BaltimoreWashington-organic,BaltimoreWashington,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25,), 'solver': 'lbfgs', 'random_state': 20}",,True,0,26,10893.694036569987,0.10831117756573302,8748.878326443497,0.6834097344631235,91520.03909488686,85839.98,15733.391172004078,0.14367711927621313,11839.402621277275,0.3209926198336932,13,rmse,17944.56160815066,,,,10893.694036569987,0.10831117756573302,8748.878326443497,0.6834097344631235,True,Boise-conventional,Boise,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,14983.011437373487,0.1589142739869325,12651.261736484266,0.4011122464692759,90976.73888188992,85839.98,8540.617468675653,0.08261913822976186,6662.405811927444,0.7999178458242645,,,,,"['mlp', 'elasticnet', 'prophet', 'xgboost', 'gbt']",,14983.011437373487,0.1589142739869325,12651.261736484266,0.4011122464692759,False,Boise-conventional,Boise,conventional
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,15531.851510186805,0.1719118840290359,12928.827983587234,0.3564331432698198,98906.97629540908,85839.98,9628.09610236469,0.08953458465118642,7359.897148943582,0.7457209110233842,,,,,"['mlp', 'elasticnet', 'prophet', 'xgboost', 'gbt', 'knn', 'mlr']",,15531.851510186805,0.1719118840290359,12928.827983587234,0.3564331432698198,False,Boise-conventional,Boise,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 17, 'weights': 'uniform'}",minmax,True,0,26,15733.839312608723,0.17719508616488946,13163.472963800905,0.3395854524680678,97829.03470588235,85839.98,14173.314106517453,0.1330053274785423,10899.303672119733,0.448973306807509,13,rmse,27810.839927647354,,,,15733.839312608723,0.17719508616488946,13163.472963800905,0.3395854524680678,False,Boise-conventional,Boise,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,0,26,20572.486004090253,0.18354367928682633,16262.35175480769,-0.12906972259791605,89498.1015625,85839.98,9.831593242452508,8.592346273964387e-05,6.881625369822413,0.9999997348585552,13,rmse,23050.037739507,,,,20572.486004090253,0.18354367928682633,16262.35175480769,-0.12906972259791605,False,Boise-conventional,Boise,conventional
prophet,prophet,,{'n_changepoints': 3},,True,0,26,16421.515029531187,0.19506697635874318,14943.65423248495,0.2805946642718111,98681.28394668712,85839.98,12811.953016073,0.12600686471142616,10274.440939721779,0.5497429843639634,13,rmse,22065.358223543084,True,,,16421.515029531187,0.19506697635874318,14943.65423248495,0.2805946642718111,False,Boise-conventional,Boise,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,0,26,17850.588079283432,0.19590987494632192,14475.399973984957,0.14993474208245228,93182.07561696746,85839.98,260.9845595573998,0.0025458847435721674,204.50206097643098,0.9998131644812244,13,rmse,26947.737427285065,,,,17850.588079283432,0.19590987494632192,14475.399973984957,0.14993474208245228,False,Boise-conventional,Boise,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 0.1, 'l1_ratio': 0.75}",scale,True,0,26,21314.996147047143,0.201269598042517,16092.777752543501,-0.21204216165126044,82002.19418840812,85839.98,18205.89771610514,0.18457153860788258,14625.754110892924,0.09081133916726702,13,rmse,18218.690917656986,,,,21314.996147047143,0.201269598042517,16092.777752543501,-0.21204216165126044,False,Boise-conventional,Boise,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,18953.325108889418,0.22635055331867568,16801.517182986743,0.04166348821538535,108295.35389230668,85839.98,14294.509481134866,0.13095720382881154,10812.036695615752,0.43950940719122844,13,rmse,36456.37377958164,,,,18953.325108889418,0.22635055331867568,16801.517182986743,0.04166348821538535,False,Boise-conventional,Boise,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,463.055454116644,0.1980221146909119,398.4833001496364,0.23149593782186595,3270.8258375686464,3119.2,667.8441102222612,0.24909120194989937,491.2928754153079,0.7106775721887826,,,,,"['mlp', 'elasticnet', 'xgboost', 'gbt', 'prophet']",,463.055454116644,0.1980221146909119,398.4833001496364,0.23149593782186595,True,Boise-organic,Boise,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 6},minmax,True,0,26,630.039348351857,0.21179760155719982,501.951196101262,-0.4227071263005653,2485.915771484375,3119.2,0.3947513094697749,0.00013315550334732742,0.2659334117279959,0.9999998989167821,13,rmse,791.8611276467036,,,,630.039348351857,0.21179760155719982,501.951196101262,-0.4227071263005653,False,Boise-organic,Boise,organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,True,0,26,562.0103009582657,0.23636325976609301,471.3083958205015,-0.13205808584972045,2471.1872863403037,3119.2,1241.606708715187,0.47430648945868636,918.4310441031799,-3.0534246242552854e-09,13,rmse,738.9240138068436,,,,562.0103009582657,0.23636325976609301,471.3083958205015,-0.13205808584972045,False,Boise-organic,Boise,organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,562.3086688640195,0.23652106095471703,471.6790540196125,-0.13326041064580862,2470.7193925725655,3119.2,1241.02183339376,0.4740209409681814,917.8858497211206,0.0009419015971640077,13,rmse,739.1281059253954,,,,562.3086688640195,0.23652106095471703,471.6790540196125,-0.13326041064580862,False,Boise-organic,Boise,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,0,26,851.2570051838036,0.3143061856350831,702.7988290527094,-1.597177054296186,3959.5851913085103,3119.2,15.761375024270883,0.006185226155758028,12.426662006382864,0.9998388537863235,13,rmse,1247.9341701263938,,,,851.2570051838036,0.3143061856350831,702.7988290527094,-1.597177054296186,False,Boise-organic,Boise,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,808.4516970703808,0.36701725619122744,753.7287133758988,-1.3425470026277466,3951.1276510472717,3119.2,820.0210772445148,0.28417376509916314,584.3804684005028,0.563803746660877,,,,,"['mlp', 'elasticnet', 'xgboost', 'gbt', 'prophet', 'knn', 'mlr']",,808.4516970703808,0.36701725619122744,753.7287133758988,-1.3425470026277466,False,Boise-organic,Boise,organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 19, 'weights': 'uniform'}",minmax,True,0,26,827.0939866629449,0.3680870695771332,767.3375303643724,-1.4518273555641676,3701.68052631579,3119.2,1055.2993860276292,0.34608636388023856,715.9822703207724,0.27759079490699234,13,rmse,1641.4678893625653,,,,827.0939866629449,0.3680870695771332,767.3375303643724,-1.4518273555641676,False,Boise-organic,Boise,organic
prophet,prophet,,{'n_changepoints': 4},,True,0,26,1087.4221689640267,0.437956955481594,946.1874863302406,-3.2381519638706315,4966.721546137475,3119.2,984.2797247771209,0.3341113205998939,715.4448404275099,0.37155253524065,13,rmse,1488.0548842476794,True,,,1087.4221689640267,0.437956955481594,946.1874863302406,-3.2381519638706315,False,Boise-organic,Boise,organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,1061.3301728304668,0.4754609845406704,949.5129500710199,-3.0372085260350214,3917.736964879906,3119.2,1055.5792455841902,0.37357364126649356,767.7611733880531,0.27720758625536923,13,rmse,1888.962164734108,,,,1061.3301728304668,0.4754609845406704,949.5129500710199,-3.0372085260350214,False,Boise-organic,Boise,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,150368.38130020996,0.1589067917351318,104290.10022515056,0.022067210326982778,591475.0818865347,641462.43,45378.57514196051,0.0630624283121377,34906.07927843196,0.8184299341118402,,,,,"['mlp', 'elasticnet', 'prophet', 'knn', 'xgboost', 'mlr', 'gbt']",,150368.38130020996,0.1589067917351318,104290.10022515056,0.022067210326982778,True,Boston-conventional,Boston,conventional
prophet,prophet,,{'n_changepoints': 2},,True,0,26,157476.31114971865,0.16870781424054843,113006.00342997994,-0.0725719246590728,518402.2503354779,641462.43,83060.43891985007,0.11641800113380962,63858.36408028694,0.39168155607771016,13,rmse,75575.42194654154,True,,,157476.31114971865,0.16870781424054843,113006.00342997994,-0.0725719246590728,False,Boston-conventional,Boston,conventional
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{},scale,True,0,26,132562.59265736226,0.1769548807541081,104800.94016086332,0.239957395201704,628758.2130683895,641462.43,81765.5569381594,0.11147667579046273,62261.109999103086,0.41050063817510196,13,rmse,110075.64613916237,,,,132562.59265736226,0.1769548807541081,104800.94016086332,0.239957395201704,False,Boston-conventional,Boston,conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5', 'determine_best_by': 'ValidationMetricValue'}",,False,0,26,142202.84129998455,0.19051930798857347,114799.65223273681,0.12539389050585603,569461.1306084103,641462.43,70391.76746437243,0.10032769137202019,54553.18545061397,0.5630957384447104,,,,,"['mlp', 'elasticnet', 'prophet', 'knn', 'xgboost']",,142202.84129998455,0.19051930798857347,114799.65223273681,0.12539389050585603,False,Boston-conventional,Boston,conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 100}",minmax,True,0,26,196965.63393350272,0.19252771752738312,133929.715584259,-0.6779417307838351,571434.8588949254,641462.43,24150.07476812216,0.034111769973786,19001.12110335712,0.9485743842945009,13,rmse,133257.84328225607,,,,196965.63393350272,0.19252771752738312,133929.715584259,-0.6779417307838351,False,Boston-conventional,Boston,conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,True,0,26,135827.59712270557,0.19415156131879424,113771.43468749999,0.20205676984556054,579260.9400000001,641462.43,78920.75759031554,0.10569266710872527,58034.81061760356,0.4508069509321243,13,rmse,81812.26637154358,,,,135827.59712270557,0.19415156131879424,113771.43468749999,0.20205676984556054,False,Boston-conventional,Boston,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",,True,0,26,153353.37250044892,0.2104356188850498,125222.56566563724,-0.017144421208907357,558478.0318266422,641462.43,106494.88026855935,0.1542256544383302,83630.18513409756,0.0,13,rmse,71640.798720164,,,,153353.37250044892,0.2104356188850498,125222.56566563724,-0.017144421208907357,False,Boston-conventional,Boston,conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'alpha': 10.0, 'l1_ratio': 0.0}",scale,True,0,26,153402.80599211488,0.21050805474557954,125264.40769203824,-0.017800280333417184,558451.0558799321,641462.43,106476.73594586576,0.15419249572061358,83613.16512613214,0.00034072580684485487,13,rmse,71647.50212695784,,,,153402.80599211488,0.21050805474557954,125264.40769203824,-0.017800280333417184,False,Boston-conventional,Boston,conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 4},minmax,True,0,26,144170.1187133841,0.2232222884623192,123619.59019230769,0.10102736685983327,632713.375,641462.43,1732.9721386417768,0.002353831436765392,1269.541575443788,0.9997351952922355,13,rmse,90695.67666304407,,,,144170.1187133841,0.2232222884623192,123619.59019230769,0.10102736685983327,False,Boston-conventional,Boston,conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",scale,True,1,26,3722.120187633775,16.264268232263042,3193.947781394423,0.12223349194688338,504.96692322828574,3631.3300000000017,2365.8641331226963,4.666575728425518,1762.5038455618555,0.11811779428666225,13,rmse,3096.255288137255,,,,4982.7671562782825,0.16084117474218002,4358.8868024599005,-0.26593057055947256,True,Boston-organic,Boston,organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']","{'max_depth': 3, 'n_estimators': 500}",minmax,True,1,26,3826.6981096344125,23.027610686498896,3131.2560797712786,0.07221654243859377,1198.226287135967,3631.3300000000017,25.64368803939103,0.381401668806832,20.310528903157234,0.9998963923200255,13,rmse,3410.465484284915,,,,6482.162393799709,0.18346735907357634,5187.759821480963,-1.1424392456867762,False,Boston-organic,Boston,organic
prophet,prophet,,{'n_changepoints': 2},,True,1,26,4008.9806698713896,23.680278100336576,3474.2945593326012,-0.018277494983293785,480.70915164319655,3631.3300000000017,2426.16720972416,4.5058851755088964,1822.2568244958727,0.07258858594495088,13,rmse,3238.4575156036017,True,,,8169.842835139491,0.27244374785113074,7367.052451616988,-2.4032676485266435,False,Boston-organic,Boston,organic
weighted,combo,,"{'how': 'weighted', 'models': ('mlr', 'knn', 'xgboost', 'gbt', 'elasticnet', 'mlp', 'prophet'), 'determine_best_by': 'ValidationMetricValue'}",,False,1,26,3814.771343931115,6.571845848443075,3169.247298455714,0.07799082178522221,840.0983672927138,3631.3300000000017,1156.0420715907778,3.4399126993079174,859.9669522093318,0.7894388431065543,,,,,"['mlr', 'mlp', 'elasticnet', 'xgboost', 'knn', 'prophet', 'gbt']",,8735.94037249757,0.29281885213609493,7751.596882751263,-2.8912400526518494,False,Boston-organic,Boston,organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR26', 'week', 'weeksin', 'weekcos', 'month', 'monthsin', 'monthcos', 'quarter', 'quartersin', 'quartercos', 'year', 't']",{'max_depth': 5},minmax,True,1,26,3937.5978664462014,14.085124869975212,3342.6825432175856,0.017662002553075817,859.0332641601562,3631.3300000000017,10.33906033662614,0.03900193391388715,7.201207957381237,0.9999831580211143,13,rmse,3149.984671179744,,,,8995.03343243766,0.2993294863427553,7911.68258747981,-3.125477900781674,False,Boston-organic,Boston,organic
